age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons_conf_idx,euribor_3_month,deposit,age_bucket,previous_campaign
53,0,1,2,0,2,2,1,5,1,2,999,0,1,-36.4,4.857,0,3,0
42,9,1,1,0,0,0,1,5,1,2,999,0,1,-36.4,4.857,0,2,0
40,7,2,2,1,0,0,1,5,1,3,999,0,1,-36.4,4.857,0,2,0
54,9,2,4,0,2,2,1,5,1,2,999,0,1,-36.4,4.857,0,3,0
40,3,1,4,0,0,0,1,5,1,4,999,0,1,-36.4,4.857,0,2,0
26,0,1,4,0,2,0,1,5,1,3,999,0,1,-36.4,4.857,0,1,0
33,0,2,3,0,0,0,1,5,1,3,999,0,1,-36.4,4.857,0,2,0
35,1,2,3,1,0,0,1,5,1,2,999,0,1,-36.4,4.857,0,2,0
36,0,2,3,0,0,0,1,5,1,3,999,0,1,-36.4,4.857,0,2,0
29,7,1,3,0,2,0,1,5,1,2,999,0,1,-36.4,4.857,0,1,0
36,1,2,3,0,2,0,1,5,1,2,999,0,1,-36.4,4.857,0,2,0
35,4,2,3,0,2,0,1,5,1,5,999,0,1,-36.4,4.857,0,2,0
50,6,1,4,0,0,2,1,5,1,5,999,0,1,-36.4,4.857,0,3,0
46,7,2,3,1,2,0,1,5,1,3,999,0,1,-36.4,4.857,0,2,0
49,2,2,3,0,2,0,1,5,1,4,999,0,1,-36.4,4.857,0,3,0
42,9,1,4,1,2,0,1,5,1,2,999,0,1,-36.4,4.857,0,2,0
36,1,1,3,0,2,2,1,5,1,3,999,0,1,-36.4,4.857,0,2,0
55,1,2,3,1,2,0,1,5,1,2,999,0,1,-36.4,4.857,0,3,0
41,4,2,4,1,0,0,1,5,1,2,999,0,1,-36.4,4.857,0,2,0
57,4,2,4,1,2,0,1,5,1,3,999,0,1,-36.4,4.857,0,3,0
32,7,1,3,0,2,0,1,5,1,3,999,0,1,-36.4,4.857,0,1,0
49,0,2,3,0,0,0,1,5,1,3,999,0,1,-36.4,4.857,0,3,0
57,11,2,1,1,2,0,1,5,1,2,999,0,1,-36.4,4.857,0,3,0
58,1,3,2,0,2,0,1,5,1,2,999,0,1,-36.4,4.857,0,3,0
52,9,2,3,0,2,0,1,5,1,2,999,0,1,-36.4,4.857,0,3,0
50,7,3,4,0,0,0,1,5,1,2,999,0,1,-36.4,4.857,0,3,0
41,1,1,3,1,2,0,1,5,1,4,999,0,1,-36.4,4.857,0,2,0
33,2,2,4,0,2,0,1,5,1,3,999,0,1,-36.4,4.857,0,2,0
57,1,2,2,0,0,0,1,5,1,2,999,0,1,-36.4,4.857,0,3,0
48,1,2,2,1,0,0,1,5,1,3,999,0,1,-36.4,4.857,0,3,0
55,9,2,4,0,0,0,1,5,1,2,999,0,1,-36.4,4.857,0,3,0
38,4,2,4,0,0,0,1,5,1,2,999,0,1,-36.4,4.857,0,2,0
38,7,2,3,0,2,0,1,5,1,3,999,0,1,-36.4,4.857,0,2,0
53,0,2,4,0,2,0,1,5,1,2,999,0,1,-36.4,4.857,0,3,0
43,10,1,4,0,0,0,1,5,1,4,999,0,1,-36.4,4.857,0,2,0
36,1,1,3,0,0,0,1,5,1,2,999,0,1,-36.4,4.857,0,2,0
32,1,2,3,0,0,0,1,5,1,2,999,0,1,-36.4,4.857,0,1,0
33,7,2,2,0,0,0,1,5,1,3,999,0,1,-36.4,4.857,0,2,0
58,2,2,2,0,2,0,1,5,1,2,999,0,1,-36.4,4.857,0,3,0
40,10,3,3,1,0,0,1,5,2,3,999,0,1,-36.4,4.857,0,2,0
57,4,2,4,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
45,9,2,3,0,2,0,1,5,2,3,999,0,1,-36.4,4.857,0,2,0
42,1,2,2,1,2,0,1,5,2,3,999,0,1,-36.4,4.857,0,2,0
46,0,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
36,9,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
41,6,2,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
57,0,3,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
49,1,2,3,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
56,4,3,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
37,1,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
37,1,2,3,0,0,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
46,0,1,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
22,1,1,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
43,7,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
49,1,2,1,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
41,9,2,2,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
38,0,1,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
33,0,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
49,0,2,4,0,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
30,1,1,1,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,1,0
33,0,2,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
34,4,1,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
30,8,1,1,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
59,4,2,2,1,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
59,4,2,2,1,1,1,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
41,6,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
48,3,2,2,1,2,2,1,5,2,4,999,0,1,-36.4,4.857,0,3,0
28,11,1,1,1,2,2,1,5,2,1,999,0,1,-36.4,4.857,1,1,0
44,7,2,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,1,2,0
59,5,0,4,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
50,4,2,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
35,0,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
42,0,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
45,0,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
36,9,2,4,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
56,7,2,3,1,0,0,1,5,2,3,999,0,1,-36.4,4.857,0,3,0
29,1,3,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
41,6,2,4,0,2,2,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
42,1,2,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
52,7,1,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
48,7,2,3,1,1,1,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
31,1,2,3,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
43,10,2,4,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
36,1,2,2,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
42,2,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
52,7,3,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
39,0,2,3,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
36,7,2,3,0,0,2,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
42,1,2,3,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
41,0,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
55,9,2,2,0,0,2,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
30,1,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
57,5,0,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
45,2,2,2,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
51,1,2,2,1,2,2,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
39,6,1,3,1,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
47,0,2,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
27,7,2,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
34,9,1,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
57,1,2,2,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
43,2,2,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
49,1,2,2,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
39,4,2,4,1,0,0,1,5,2,3,999,0,1,-36.4,4.857,0,2,0
38,1,2,2,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
49,1,2,3,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
58,4,2,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
43,9,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
50,11,2,1,1,2,0,1,5,2,3,999,0,1,-36.4,4.857,0,3,0
31,7,2,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
43,6,3,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
43,6,2,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
30,6,1,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
27,7,1,4,0,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
51,7,2,1,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
37,9,2,4,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
46,3,2,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
35,1,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
47,0,3,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
46,4,2,1,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
40,9,2,4,1,0,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
26,3,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
32,1,3,3,1,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,1,0
45,4,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
34,0,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
47,1,2,1,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
42,9,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,1,2,0
57,9,2,2,1,0,2,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
57,9,2,2,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
38,1,2,2,0,0,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
57,9,2,2,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
28,8,1,3,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
60,4,2,4,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
48,0,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
47,9,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
40,0,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
51,4,2,4,1,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
48,10,1,2,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
54,3,2,2,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
40,1,2,2,0,0,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
44,0,1,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
42,9,3,3,0,0,0,1,5,2,4,999,0,1,-36.4,4.857,0,2,0
52,6,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
31,1,1,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
32,7,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
44,0,2,3,0,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
39,4,2,2,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
57,4,2,4,1,2,0,1,5,2,3,999,0,1,-36.4,4.857,0,3,0
52,0,2,2,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
42,4,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,1,2,0
42,9,1,4,1,1,1,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
43,4,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
31,0,3,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
29,0,2,4,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
57,1,3,2,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
44,1,2,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
59,11,2,1,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
39,1,2,2,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
57,5,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
41,4,2,1,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
37,9,1,3,1,0,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
38,7,2,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
42,5,2,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
49,11,2,1,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
54,4,2,2,1,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
36,0,2,4,0,1,1,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
32,0,1,4,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
35,9,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
45,3,2,4,1,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
56,9,2,1,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
34,9,2,4,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
41,10,2,3,1,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
41,7,2,3,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
36,1,2,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
32,0,1,4,1,1,1,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
31,7,2,3,1,1,1,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
38,9,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
35,0,3,4,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
53,0,2,4,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
51,0,2,2,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
56,2,2,4,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
33,0,2,3,0,1,1,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
33,0,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
51,7,3,3,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
39,7,2,3,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,1,2,0
45,2,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
40,9,1,4,0,0,0,1,5,2,3,999,0,1,-36.4,4.857,0,2,0
60,11,1,1,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
33,9,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
47,1,2,3,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
48,1,2,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
43,2,2,3,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
37,4,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
50,7,2,3,0,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
59,2,2,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
32,9,2,1,1,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,1,0
42,3,1,2,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
52,1,2,2,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
42,1,2,1,1,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
42,0,2,1,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
40,4,2,3,1,1,1,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
38,1,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
39,1,2,2,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
39,1,2,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
38,0,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
47,0,1,1,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
30,7,1,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
38,0,3,3,0,2,2,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
39,9,3,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
44,0,2,3,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
36,0,2,3,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
41,7,2,3,1,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
41,1,2,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
35,1,2,3,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
41,9,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
36,7,2,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
35,0,1,3,0,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
33,1,1,2,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
38,0,1,2,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
33,6,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
55,6,2,1,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
36,1,1,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
57,9,2,4,1,0,2,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
32,2,1,4,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,1,0
30,6,1,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
43,0,2,4,0,2,2,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
46,0,2,4,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
35,0,3,3,0,0,2,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
34,0,1,4,0,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
50,1,2,2,1,1,1,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
39,0,1,4,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
39,1,2,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
42,2,2,2,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
57,5,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
45,1,2,2,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
40,9,2,2,0,0,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
42,1,2,3,0,0,2,1,5,2,3,999,0,1,-36.4,4.857,1,2,0
40,9,2,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
38,1,1,2,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
39,1,2,2,1,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
41,1,2,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
39,1,2,2,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
41,1,2,2,0,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
45,0,2,4,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
35,0,3,4,0,1,1,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
35,0,2,2,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
49,1,2,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
36,9,2,1,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
23,0,1,4,0,0,0,1,5,2,3,999,0,1,-36.4,4.857,0,1,0
43,10,2,4,1,1,1,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
49,2,2,4,0,1,1,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
36,9,2,4,0,1,1,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
51,1,2,3,1,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
56,5,2,2,1,2,2,1,5,2,4,999,0,1,-36.4,4.857,0,3,0
45,3,2,3,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
42,0,2,3,0,0,0,1,5,2,3,999,0,1,-36.4,4.857,0,2,0
41,0,3,3,0,0,0,1,5,2,4,999,0,1,-36.4,4.857,0,2,0
32,7,2,3,1,0,2,1,5,2,2,999,0,1,-36.4,4.857,0,1,0
46,4,2,4,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
37,1,2,1,0,0,0,1,5,2,3,999,0,1,-36.4,4.857,0,2,0
53,4,2,4,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
30,1,2,2,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,1,0
45,11,2,1,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
24,9,1,4,0,0,2,1,5,2,2,999,0,1,-36.4,4.857,0,1,0
45,11,2,1,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
34,0,1,4,0,0,2,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
41,4,2,4,1,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
59,1,2,2,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
45,1,2,2,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
54,1,2,2,1,0,0,1,5,2,5,999,0,1,-36.4,4.857,0,3,0
32,9,2,4,0,0,0,1,5,2,3,999,0,1,-36.4,4.857,0,1,0
33,9,2,4,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
32,0,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
34,7,1,3,0,1,1,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
46,4,2,4,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
57,9,2,4,0,2,0,1,5,2,4,999,0,1,-36.4,4.857,0,3,0
42,9,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
48,0,2,4,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
58,0,3,4,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
34,7,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
32,0,1,4,0,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
48,1,2,3,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
47,1,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
31,7,2,3,1,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
32,0,1,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
32,0,1,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
36,7,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
53,1,2,2,1,0,2,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
37,1,2,3,1,0,0,1,5,2,5,999,0,1,-36.4,4.857,0,2,0
50,7,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
46,1,2,2,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
41,0,2,3,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
43,1,1,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
51,4,2,4,0,2,0,1,5,2,3,999,0,1,-36.4,4.857,0,3,0
38,0,2,4,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
41,9,2,2,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
39,7,2,3,1,0,0,1,5,2,4,999,0,1,-36.4,4.857,0,2,0
52,1,2,2,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
37,9,2,4,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
41,0,2,3,0,2,0,1,5,2,3,999,0,1,-36.4,4.857,0,2,0
46,0,3,4,0,2,2,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
47,9,2,4,0,0,0,1,5,2,4,999,0,1,-36.4,4.857,0,2,0
35,9,2,4,0,0,0,1,5,2,3,999,0,1,-36.4,4.857,0,2,0
38,7,2,3,1,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
30,1,1,1,0,2,2,1,5,2,2,999,0,1,-36.4,4.857,0,1,0
46,1,2,3,0,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
30,9,2,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
35,7,1,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,2,0
58,0,2,1,1,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
40,9,2,4,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
34,9,2,4,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
30,0,1,4,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,1,0
38,7,2,2,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
55,4,1,2,0,0,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
55,4,2,4,1,2,0,1,5,2,3,999,0,1,-36.4,4.857,0,3,0
45,9,1,4,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
36,0,2,4,0,2,2,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
32,0,1,4,0,0,0,1,5,2,2,999,0,1,-36.4,4.857,0,1,0
35,9,2,1,1,2,0,1,5,2,3,999,0,1,-36.4,4.857,0,2,0
55,4,3,4,0,2,0,1,5,2,5,999,0,1,-36.4,4.857,0,3,0
49,3,2,2,1,1,1,1,5,2,2,999,0,1,-36.4,4.857,0,3,0
29,0,2,3,0,2,0,1,5,2,3,999,0,1,-36.4,4.857,0,1,0
34,1,2,2,0,2,0,1,5,2,2,999,0,1,-36.4,4.857,0,2,0
54,5,2,3,1,2,0,1,5,2,1,999,0,1,-36.4,4.857,0,3,0
